path,label,mask_code,gender_code,age_code
004241_male_Asian_60/normal.jpg,14,2,0,2
004241_male_Asian_60/mask3.jpg,2,0,0,2
004241_male_Asian_60/mask4.jpg,2,0,0,2
005452_female_Asian_58/mask5.jpg,4,0,1,1
005452_female_Asian_58/mask2.jpg,4,0,1,1
005452_female_Asian_58/mask1.jpg,4,0,1,1
005452_female_Asian_58/incorrect_mask.jpg,10,1,1,1
005452_female_Asian_58/normal.jpg,16,2,1,1
005452_female_Asian_58/mask3.jpg,4,0,1,1
005452_female_Asian_58/mask4.jpg,4,0,1,1
006261_female_Asian_20/mask5.jpg,3,0,1,0
006261_female_Asian_20/mask2.jpg,3,0,1,0
006261_female_Asian_20/mask1.jpg,3,0,1,0
006261_female_Asian_20/incorrect_mask.jpg,9,1,1,0
006261_female_Asian_20/normal.jpg,15,2,1,0
006261_female_Asian_20/mask3.jpg,3,0,1,0
006261_female_Asian_20/mask4.jpg,3,0,1,0
001537_male_Asian_60/mask5.jpg,2,0,0,2
001537_male_Asian_60/mask2.jpg,2,0,0,2
001537_male_Asian_60/mask1.jpg,2,0,0,2
001537_male_Asian_60/incorrect_mask.jpg,8,1,0,2
001537_male_Asian_60/normal.jpg,14,2,0,2
001537_male_Asian_60/mask3.jpg,2,0,0,2
001537_male_Asian_60/mask4.jpg,2,0,0,2
001906_female_Asian_50/mask5.jpg,4,0,1,1
001906_female_Asian_50/mask2.jpg,4,0,1,1
001906_female_Asian_50/mask1.jpg,4,0,1,1
001906_female_Asian_50/incorrect_mask.jpg,10,1,1,1
001906_female_Asian_50/normal.jpg,16,2,1,1
001906_female_Asian_50/mask3.jpg,4,0,1,1
001906_female_Asian_50/mask4.jpg,4,0,1,1
003124_female_Asian_20/mask5.jpg,3,0,1,0
003124_female_Asian_20/mask2.jpg,3,0,1,0
003124_female_Asian_20/mask1.jpg,3,0,1,0
003124_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003124_female_Asian_20/normal.jpg,15,2,1,0
003124_female_Asian_20/mask3.jpg,3,0,1,0
003124_female_Asian_20/mask4.jpg,3,0,1,0
003602_male_Asian_58/mask5.jpg,1,0,0,1
003602_male_Asian_58/mask2.jpg,1,0,0,1
003602_male_Asian_58/mask1.jpg,1,0,0,1
003602_male_Asian_58/incorrect_mask.jpg,7,1,0,1
003602_male_Asian_58/normal.jpg,13,2,0,1
003602_male_Asian_58/mask3.jpg,1,0,0,1
003602_male_Asian_58/mask4.jpg,1,0,0,1
001631_female_Asian_58/mask5.jpg,4,0,1,1
001631_female_Asian_58/mask2.jpg,4,0,1,1
001631_female_Asian_58/mask1.jpg,4,0,1,1
001631_female_Asian_58/incorrect_mask.jpg,10,1,1,1
001631_female_Asian_58/normal.jpg,16,2,1,1
001631_female_Asian_58/mask3.jpg,4,0,1,1
001631_female_Asian_58/mask4.jpg,4,0,1,1
003859_male_Asian_60/mask5.jpg,2,0,0,2
003859_male_Asian_60/mask2.jpg,2,0,0,2
003859_male_Asian_60/mask1.jpg,2,0,0,2
003859_male_Asian_60/incorrect_mask.jpg,8,1,0,2
003859_male_Asian_60/normal.jpg,14,2,0,2
003859_male_Asian_60/mask3.jpg,2,0,0,2
003859_male_Asian_60/mask4.jpg,2,0,0,2
006415_female_Asian_18/mask5.jpg,3,0,1,0
006415_female_Asian_18/mask2.jpg,3,0,1,0
006415_female_Asian_18/mask1.jpg,3,0,1,0
006415_female_Asian_18/incorrect_mask.jpg,9,1,1,0
006415_female_Asian_18/normal.jpg,15,2,1,0
006415_female_Asian_18/mask3.jpg,3,0,1,0
006415_female_Asian_18/mask4.jpg,3,0,1,0
001396_male_Asian_45/mask5.jpg,1,0,0,1
001396_male_Asian_45/mask2.jpg,1,0,0,1
001396_male_Asian_45/mask1.jpg,1,0,0,1
001396_male_Asian_45/incorrect_mask.jpg,7,1,0,1
001396_male_Asian_45/normal.jpg,13,2,0,1
001396_male_Asian_45/mask3.jpg,1,0,0,1
001396_male_Asian_45/mask4.jpg,1,0,0,1
001309_male_Asian_23/mask5.jpg,0,0,0,0
001309_male_Asian_23/mask2.jpg,0,0,0,0
001309_male_Asian_23/mask1.jpg,0,0,0,0
001309_male_Asian_23/incorrect_mask.jpg,6,1,0,0
001309_male_Asian_23/normal.jpg,12,2,0,0
001309_male_Asian_23/mask3.jpg,0,0,0,0
001309_male_Asian_23/mask4.jpg,0,0,0,0
005030_female_Asian_58/mask5.jpg,4,0,1,1
005030_female_Asian_58/mask2.jpg,4,0,1,1
005030_female_Asian_58/mask1.jpg,4,0,1,1
005030_female_Asian_58/incorrect_mask.jpg,10,1,1,1
005030_female_Asian_58/normal.jpg,16,2,1,1
005030_female_Asian_58/mask3.jpg,4,0,1,1
005030_female_Asian_58/mask4.jpg,4,0,1,1
003598_male_Asian_58/mask5.jpg,1,0,0,1
003598_male_Asian_58/mask2.jpg,1,0,0,1
003598_male_Asian_58/mask1.jpg,1,0,0,1
003598_male_Asian_58/incorrect_mask.jpg,7,1,0,1
003598_male_Asian_58/normal.jpg,13,2,0,1
003598_male_Asian_58/mask3.jpg,1,0,0,1
003598_male_Asian_58/mask4.jpg,1,0,0,1
000831_female_Asian_55/mask5.jpg,4,0,1,1
000831_female_Asian_55/mask2.jpg,4,0,1,1
000831_female_Asian_55/mask1.jpg,4,0,1,1
000831_female_Asian_55/incorrect_mask.jpg,10,1,1,1
000831_female_Asian_55/normal.jpg,16,2,1,1
000831_female_Asian_55/mask3.jpg,4,0,1,1
000831_female_Asian_55/mask4.jpg,4,0,1,1
006518_female_Asian_19/mask5.jpg,3,0,1,0
006518_female_Asian_19/mask2.jpg,3,0,1,0
006518_female_Asian_19/mask1.jpg,3,0,1,0
006518_female_Asian_19/incorrect_mask.jpg,9,1,1,0
006518_female_Asian_19/normal.jpg,15,2,1,0
006518_female_Asian_19/mask3.jpg,3,0,1,0
006518_female_Asian_19/mask4.jpg,3,0,1,0
001899_male_Asian_50/mask5.jpg,1,0,0,1
001899_male_Asian_50/mask2.jpg,1,0,0,1
001899_male_Asian_50/mask1.jpg,1,0,0,1
001899_male_Asian_50/incorrect_mask.jpg,7,1,0,1
001899_male_Asian_50/normal.jpg,13,2,0,1
001899_male_Asian_50/mask3.jpg,1,0,0,1
001899_male_Asian_50/mask4.jpg,1,0,0,1
005017_female_Asian_55/mask5.jpg,4,0,1,1
005017_female_Asian_55/mask2.jpg,4,0,1,1
005017_female_Asian_55/mask1.jpg,4,0,1,1
005017_female_Asian_55/incorrect_mask.jpg,10,1,1,1
005017_female_Asian_55/normal.jpg,16,2,1,1
005017_female_Asian_55/mask3.jpg,4,0,1,1
005017_female_Asian_55/mask4.jpg,4,0,1,1
001158_female_Asian_56/mask5.jpg,4,0,1,1
001158_female_Asian_56/mask2.jpg,4,0,1,1
001158_female_Asian_56/mask1.jpg,4,0,1,1
001158_female_Asian_56/incorrect_mask.jpg,10,1,1,1
001158_female_Asian_56/normal.jpg,16,2,1,1
001158_female_Asian_56/mask3.jpg,4,0,1,1
001158_female_Asian_56/mask4.jpg,4,0,1,1
001708_female_Asian_55/mask5.jpg,4,0,1,1
001708_female_Asian_55/mask2.jpg,4,0,1,1
001708_female_Asian_55/mask1.jpg,4,0,1,1
001708_female_Asian_55/incorrect_mask.jpg,10,1,1,1
001708_female_Asian_55/normal.jpg,16,2,1,1
001708_female_Asian_55/mask3.jpg,4,0,1,1
001708_female_Asian_55/mask4.jpg,4,0,1,1
006676_male_Asian_20/mask5.jpg,0,0,0,0
006676_male_Asian_20/mask2.jpg,0,0,0,0
006676_male_Asian_20/mask1.jpg,0,0,0,0
006676_male_Asian_20/incorrect_mask.jpg,6,1,0,0
006676_male_Asian_20/normal.jpg,12,2,0,0
006676_male_Asian_20/mask3.jpg,0,0,0,0
006676_male_Asian_20/mask4.jpg,0,0,0,0
006628_female_Asian_19/mask5.jpg,3,0,1,0
006628_female_Asian_19/mask2.jpg,3,0,1,0
006628_female_Asian_19/mask1.jpg,3,0,1,0
006628_female_Asian_19/incorrect_mask.jpg,9,1,1,0
006628_female_Asian_19/normal.jpg,15,2,1,0
006628_female_Asian_19/mask3.jpg,3,0,1,0
006628_female_Asian_19/mask4.jpg,3,0,1,0
006694_female_Asian_19/mask5.jpg,3,0,1,0
006694_female_Asian_19/mask2.jpg,3,0,1,0
006694_female_Asian_19/mask1.jpg,3,0,1,0
006694_female_Asian_19/incorrect_mask.jpg,9,1,1,0
006694_female_Asian_19/normal.jpg,15,2,1,0
006694_female_Asian_19/mask3.jpg,3,0,1,0
006694_female_Asian_19/mask4.jpg,3,0,1,0
006726_male_Asian_19/mask5.jpg,0,0,0,0
006726_male_Asian_19/mask2.jpg,0,0,0,0
006726_male_Asian_19/mask1.jpg,0,0,0,0
006726_male_Asian_19/incorrect_mask.jpg,6,1,0,0
006726_male_Asian_19/normal.jpg,12,2,0,0
006726_male_Asian_19/mask3.jpg,0,0,0,0
006726_male_Asian_19/mask4.jpg,0,0,0,0
003534_male_Asian_54/mask5.jpg,1,0,0,1
003534_male_Asian_54/mask2.jpg,1,0,0,1
003534_male_Asian_54/mask1.jpg,1,0,0,1
003534_male_Asian_54/incorrect_mask.jpg,7,1,0,1
003534_male_Asian_54/normal.jpg,13,2,0,1
003534_male_Asian_54/mask3.jpg,1,0,0,1
003534_male_Asian_54/mask4.jpg,1,0,0,1
006062_female_Asian_19/mask2.png,3,0,1,0
006062_female_Asian_19/mask1.png,3,0,1,0
006062_female_Asian_19/mask3.png,3,0,1,0
006062_female_Asian_19/incorrect_mask.png,9,1,1,0
006062_female_Asian_19/normal.png,15,2,1,0
006062_female_Asian_19/mask5.png,3,0,1,0
006062_female_Asian_19/mask4.png,3,0,1,0
006228_male_Asian_20/mask2.png,0,0,0,0
006228_male_Asian_20/mask1.png,0,0,0,0
006228_male_Asian_20/mask3.png,0,0,0,0
006228_male_Asian_20/incorrect_mask.png,6,1,0,0
006228_male_Asian_20/normal.png,12,2,0,0
006228_male_Asian_20/mask5.png,0,0,0,0
006228_male_Asian_20/mask4.png,0,0,0,0
006677_male_Asian_19/mask5.jpg,0,0,0,0
006677_male_Asian_19/mask2.jpg,0,0,0,0
006677_male_Asian_19/mask1.jpg,0,0,0,0
006677_male_Asian_19/incorrect_mask.jpg,6,1,0,0
006677_male_Asian_19/normal.jpg,12,2,0,0
006677_male_Asian_19/mask3.jpg,0,0,0,0
006677_male_Asian_19/mask4.jpg,0,0,0,0
001063_female_Asian_60/mask5.jpg,5,0,1,2
001063_female_Asian_60/mask2.jpg,5,0,1,2
001063_female_Asian_60/mask1.jpg,5,0,1,2
001063_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001063_female_Asian_60/normal.jpg,17,2,1,2
001063_female_Asian_60/mask3.jpg,5,0,1,2
001063_female_Asian_60/mask4.jpg,5,0,1,2
000601_female_Asian_53/mask5.jpg,4,0,1,1
000601_female_Asian_53/mask2.jpg,4,0,1,1
000601_female_Asian_53/mask1.jpg,4,0,1,1
000601_female_Asian_53/incorrect_mask.jpg,10,1,1,1
000601_female_Asian_53/normal.jpg,16,2,1,1
000601_female_Asian_53/mask3.jpg,4,0,1,1
000601_female_Asian_53/mask4.jpg,4,0,1,1
006336_female_Asian_18/mask5.jpg,3,0,1,0
006336_female_Asian_18/mask2.jpg,3,0,1,0
006336_female_Asian_18/mask1.jpg,3,0,1,0
006336_female_Asian_18/incorrect_mask.jpg,9,1,1,0
006336_female_Asian_18/normal.jpg,15,2,1,0
006336_female_Asian_18/mask3.jpg,3,0,1,0
006336_female_Asian_18/mask4.jpg,3,0,1,0
003439_male_Asian_58/mask5.jpg,1,0,0,1
003439_male_Asian_58/mask2.jpg,1,0,0,1
003439_male_Asian_58/mask1.jpg,1,0,0,1
003439_male_Asian_58/incorrect_mask.jpg,7,1,0,1
003439_male_Asian_58/normal.jpg,13,2,0,1
003439_male_Asian_58/mask3.jpg,1,0,0,1
003439_male_Asian_58/mask4.jpg,1,0,0,1
001910_female_Asian_60/mask5.jpg,5,0,1,2
001910_female_Asian_60/mask2.jpg,5,0,1,2
001910_female_Asian_60/mask1.jpg,5,0,1,2
001910_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001910_female_Asian_60/normal.jpg,17,2,1,2
001910_female_Asian_60/mask3.jpg,5,0,1,2
001910_female_Asian_60/mask4.jpg,5,0,1,2
001315_female_Asian_24/mask5.jpg,3,0,1,0
001315_female_Asian_24/mask2.jpg,3,0,1,0
001315_female_Asian_24/mask1.jpg,3,0,1,0
001315_female_Asian_24/incorrect_mask.jpg,9,1,1,0
001315_female_Asian_24/normal.jpg,15,2,1,0
001315_female_Asian_24/mask3.jpg,3,0,1,0
001315_female_Asian_24/mask4.jpg,3,0,1,0
003821_male_Asian_38/mask5.jpg,1,0,0,1
003821_male_Asian_38/mask2.jpg,1,0,0,1
003821_male_Asian_38/mask1.jpg,1,0,0,1
003821_male_Asian_38/incorrect_mask.jpg,7,1,0,1
003821_male_Asian_38/normal.jpg,13,2,0,1
003821_male_Asian_38/mask3.jpg,1,0,0,1
003821_male_Asian_38/mask4.jpg,1,0,0,1
006665_male_Asian_19/mask5.jpg,0,0,0,0
006665_male_Asian_19/mask2.jpg,0,0,0,0
006665_male_Asian_19/mask1.jpg,0,0,0,0
006665_male_Asian_19/incorrect_mask.jpg,6,1,0,0
006665_male_Asian_19/normal.jpg,12,2,0,0
006665_male_Asian_19/mask3.jpg,0,0,0,0
006665_male_Asian_19/mask4.jpg,0,0,0,0
006516_male_Asian_19/mask5.jpg,0,0,0,0
006516_male_Asian_19/mask2.jpg,0,0,0,0
006516_male_Asian_19/mask1.jpg,0,0,0,0
006516_male_Asian_19/incorrect_mask.jpg,6,1,0,0
006516_male_Asian_19/normal.jpg,12,2,0,0
006516_male_Asian_19/mask3.jpg,0,0,0,0
006516_male_Asian_19/mask4.jpg,0,0,0,0
001760_female_Asian_50/mask5.jpg,4,0,1,1
001760_female_Asian_50/mask2.jpg,4,0,1,1
001760_female_Asian_50/mask1.jpg,4,0,1,1
001760_female_Asian_50/incorrect_mask.jpg,10,1,1,1
001760_female_Asian_50/normal.jpg,16,2,1,1
001760_female_Asian_50/mask3.jpg,4,0,1,1
001760_female_Asian_50/mask4.jpg,4,0,1,1
005506_male_Asian_25/mask5.jpg,0,0,0,0
005506_male_Asian_25/mask2.jpg,0,0,0,0
005506_male_Asian_25/mask1.jpg,0,0,0,0
005506_male_Asian_25/incorrect_mask.jpg,6,1,0,0
005506_male_Asian_25/normal.jpg,12,2,0,0
005506_male_Asian_25/mask3.jpg,0,0,0,0
005506_male_Asian_25/mask4.jpg,0,0,0,0
004207_male_Asian_18/mask5.jpg,0,0,0,0
004207_male_Asian_18/mask2.jpg,0,0,0,0
004207_male_Asian_18/mask1.jpg,0,0,0,0
004207_male_Asian_18/incorrect_mask.jpg,6,1,0,0
004207_male_Asian_18/normal.jpg,12,2,0,0
004207_male_Asian_18/mask3.jpg,0,0,0,0
004207_male_Asian_18/mask4.jpg,0,0,0,0
003711_female_Asian_58/mask5.jpg,4,0,1,1
003711_female_Asian_58/mask2.jpg,4,0,1,1
003711_female_Asian_58/mask1.jpg,4,0,1,1
003711_female_Asian_58/incorrect_mask.jpg,10,1,1,1
003711_female_Asian_58/normal.jpg,16,2,1,1
003711_female_Asian_58/mask3.jpg,4,0,1,1
003711_female_Asian_58/mask4.jpg,4,0,1,1
000046_male_Asian_55/mask5.jpg,1,0,0,1
000046_male_Asian_55/mask2.jpg,1,0,0,1
000046_male_Asian_55/mask1.jpg,1,0,0,1
000046_male_Asian_55/incorrect_mask.jpg,7,1,0,1
000046_male_Asian_55/normal.jpg,13,2,0,1
000046_male_Asian_55/mask3.jpg,1,0,0,1
000046_male_Asian_55/mask4.jpg,1,0,0,1
001235_male_Asian_20/mask5.jpg,0,0,0,0
001235_male_Asian_20/mask2.jpg,0,0,0,0
001235_male_Asian_20/mask1.jpg,0,0,0,0
001235_male_Asian_20/incorrect_mask.jpg,6,1,0,0
001235_male_Asian_20/normal.jpg,12,2,0,0
001235_male_Asian_20/mask3.jpg,0,0,0,0
001235_male_Asian_20/mask4.jpg,0,0,0,0
003676_male_Asian_58/mask5.jpg,1,0,0,1
003676_male_Asian_58/mask2.jpg,1,0,0,1
003676_male_Asian_58/mask1.jpg,1,0,0,1
003676_male_Asian_58/incorrect_mask.jpg,7,1,0,1
003676_male_Asian_58/normal.jpg,13,2,0,1
003676_male_Asian_58/mask3.jpg,1,0,0,1
003676_male_Asian_58/mask4.jpg,1,0,0,1
003808_male_Asian_50/mask5.jpg,1,0,0,1
003808_male_Asian_50/mask2.jpg,1,0,0,1
003808_male_Asian_50/mask1.jpg,1,0,0,1
003808_male_Asian_50/incorrect_mask.jpg,7,1,0,1
003808_male_Asian_50/normal.jpg,13,2,0,1
003808_male_Asian_50/mask3.jpg,1,0,0,1
003808_male_Asian_50/mask4.jpg,1,0,0,1
006746_male_Asian_19/mask5.jpg,0,0,0,0
006746_male_Asian_19/mask2.jpg,0,0,0,0
006746_male_Asian_19/mask1.jpg,0,0,0,0
006746_male_Asian_19/incorrect_mask.jpg,6,1,0,0
006746_male_Asian_19/normal.jpg,12,2,0,0
006746_male_Asian_19/mask3.jpg,0,0,0,0
006746_male_Asian_19/mask4.jpg,0,0,0,0
000511_female_Asian_55/mask5.jpg,4,0,1,1
000511_female_Asian_55/mask2.jpg,4,0,1,1
000511_female_Asian_55/mask1.jpg,4,0,1,1
000511_female_Asian_55/incorrect_mask.jpg,10,1,1,1
000511_female_Asian_55/normal.jpg,16,2,1,1
000511_female_Asian_55/mask3.jpg,4,0,1,1
000511_female_Asian_55/mask4.jpg,4,0,1,1
005511_female_Asian_35/mask5.jpg,4,0,1,1
005511_female_Asian_35/mask2.jpg,4,0,1,1
005511_female_Asian_35/mask1.jpg,4,0,1,1
005511_female_Asian_35/incorrect_mask.jpg,10,1,1,1
005511_female_Asian_35/normal.jpg,16,2,1,1
005511_female_Asian_35/mask3.jpg,4,0,1,1
005511_female_Asian_35/mask4.jpg,4,0,1,1
003103_female_Asian_20/mask5.jpg,3,0,1,0
003103_female_Asian_20/mask2.jpg,3,0,1,0
003103_female_Asian_20/mask1.jpg,3,0,1,0
003103_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003103_female_Asian_20/normal.jpg,15,2,1,0
003103_female_Asian_20/mask3.jpg,3,0,1,0
003103_female_Asian_20/mask4.jpg,3,0,1,0
003119_female_Asian_20/mask5.jpg,3,0,1,0
003119_female_Asian_20/mask2.jpg,3,0,1,0
003119_female_Asian_20/mask1.jpg,3,0,1,0
003119_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003119_female_Asian_20/normal.jpg,15,2,1,0
003119_female_Asian_20/mask3.jpg,3,0,1,0
003119_female_Asian_20/mask4.jpg,3,0,1,0
001340_male_Asian_23/mask5.jpg,0,0,0,0
001340_male_Asian_23/mask2.jpg,0,0,0,0
001340_male_Asian_23/mask1.jpg,0,0,0,0
001340_male_Asian_23/incorrect_mask.jpg,6,1,0,0
001340_male_Asian_23/normal.jpg,12,2,0,0
001340_male_Asian_23/mask3.jpg,0,0,0,0
001340_male_Asian_23/mask4.jpg,0,0,0,0
001044_female_Asian_25/mask5.jpg,3,0,1,0
001044_female_Asian_25/mask2.jpg,3,0,1,0
001044_female_Asian_25/mask1.jpg,3,0,1,0
001044_female_Asian_25/incorrect_mask.jpg,9,1,1,0
001044_female_Asian_25/normal.jpg,15,2,1,0
001044_female_Asian_25/mask3.jpg,3,0,1,0
001044_female_Asian_25/mask4.jpg,3,0,1,0
001045_male_Asian_19/mask5.jpg,0,0,0,0
001045_male_Asian_19/mask2.jpg,0,0,0,0
001045_male_Asian_19/mask1.jpg,0,0,0,0
001045_male_Asian_19/incorrect_mask.jpg,6,1,0,0
001045_male_Asian_19/normal.jpg,12,2,0,0
001045_male_Asian_19/mask3.jpg,0,0,0,0
001045_male_Asian_19/mask4.jpg,0,0,0,0
001031_female_Asian_45/mask5.jpg,4,0,1,1
001031_female_Asian_45/mask2.jpg,4,0,1,1
001031_female_Asian_45/mask1.jpg,4,0,1,1
001031_female_Asian_45/incorrect_mask.jpg,10,1,1,1
001031_female_Asian_45/normal.jpg,16,2,1,1
001031_female_Asian_45/mask3.jpg,4,0,1,1
001031_female_Asian_45/mask4.jpg,4,0,1,1
003382_female_Asian_20/mask5.jpg,3,0,1,0
003382_female_Asian_20/mask2.jpg,3,0,1,0
003382_female_Asian_20/mask1.jpg,3,0,1,0
003382_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003382_female_Asian_20/normal.jpg,15,2,1,0
003382_female_Asian_20/mask3.jpg,3,0,1,0
003382_female_Asian_20/mask4.jpg,3,0,1,0
004245_female_Asian_49/mask5.jpg,4,0,1,1
004245_female_Asian_49/mask2.jpg,4,0,1,1
004245_female_Asian_49/mask1.jpg,4,0,1,1
004245_female_Asian_49/incorrect_mask.jpg,10,1,1,1
004245_female_Asian_49/normal.jpg,16,2,1,1
004245_female_Asian_49/mask3.jpg,4,0,1,1
004245_female_Asian_49/mask4.jpg,4,0,1,1
004462_female_Asian_58/mask5.jpg,4,0,1,1
004462_female_Asian_58/mask2.jpg,4,0,1,1
004462_female_Asian_58/mask1.jpg,4,0,1,1
004462_female_Asian_58/incorrect_mask.jpg,10,1,1,1
004462_female_Asian_58/normal.jpg,16,2,1,1
004462_female_Asian_58/mask3.jpg,4,0,1,1
004462_female_Asian_58/mask4.jpg,4,0,1,1
001451_female_Asian_52/mask5.jpg,4,0,1,1
001451_female_Asian_52/mask2.jpg,4,0,1,1
001451_female_Asian_52/mask1.jpg,4,0,1,1
001451_female_Asian_52/incorrect_mask.jpg,10,1,1,1
001451_female_Asian_52/normal.jpg,16,2,1,1
001451_female_Asian_52/mask3.jpg,4,0,1,1
001451_female_Asian_52/mask4.jpg,4,0,1,1
005123_female_Asian_54/mask5.jpg,4,0,1,1
005123_female_Asian_54/mask2.jpg,4,0,1,1
005123_female_Asian_54/mask1.jpg,4,0,1,1
005123_female_Asian_54/incorrect_mask.jpg,10,1,1,1
005123_female_Asian_54/normal.jpg,16,2,1,1
005123_female_Asian_54/mask3.jpg,4,0,1,1
005123_female_Asian_54/mask4.jpg,4,0,1,1
004072_male_Asian_55/mask5.jpg,1,0,0,1
004072_male_Asian_55/mask2.jpg,1,0,0,1
004072_male_Asian_55/mask1.jpg,1,0,0,1
004072_male_Asian_55/incorrect_mask.jpg,7,1,0,1
004072_male_Asian_55/normal.jpg,13,2,0,1
004072_male_Asian_55/mask3.jpg,1,0,0,1
004072_male_Asian_55/mask4.jpg,1,0,0,1
001475_female_Asian_60/mask5.jpg,5,0,1,2
001475_female_Asian_60/mask2.jpg,5,0,1,2
001475_female_Asian_60/mask1.jpg,5,0,1,2
001475_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001475_female_Asian_60/normal.jpg,17,2,1,2
001475_female_Asian_60/mask3.jpg,5,0,1,2
001475_female_Asian_60/mask4.jpg,5,0,1,2
000654_female_Asian_53/mask5.jpg,4,0,1,1
000654_female_Asian_53/mask2.jpg,4,0,1,1
000654_female_Asian_53/mask1.jpg,4,0,1,1
000654_female_Asian_53/incorrect_mask.jpg,10,1,1,1
000654_female_Asian_53/normal.jpg,16,2,1,1
000654_female_Asian_53/mask3.jpg,4,0,1,1
000654_female_Asian_53/mask4.jpg,4,0,1,1
004454_male_Asian_32/mask5.jpg,1,0,0,1
004454_male_Asian_32/mask2.jpg,1,0,0,1
004454_male_Asian_32/mask1.jpg,1,0,0,1
004454_male_Asian_32/incorrect_mask.jpg,7,1,0,1
004454_male_Asian_32/normal.jpg,13,2,0,1
004454_male_Asian_32/mask3.jpg,1,0,0,1
004454_male_Asian_32/mask4.jpg,1,0,0,1
000229_male_Asian_56/mask5.jpg,1,0,0,1
000229_male_Asian_56/mask2.jpg,1,0,0,1
000229_male_Asian_56/mask1.jpg,1,0,0,1
000229_male_Asian_56/incorrect_mask.jpg,7,1,0,1
000229_male_Asian_56/normal.jpg,13,2,0,1
000229_male_Asian_56/mask3.jpg,1,0,0,1
000229_male_Asian_56/mask4.jpg,1,0,0,1
001509_female_Asian_60/mask5.jpg,5,0,1,2
001509_female_Asian_60/mask2.jpg,5,0,1,2
001509_female_Asian_60/mask1.jpg,5,0,1,2
001509_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001509_female_Asian_60/normal.jpg,17,2,1,2
001509_female_Asian_60/mask3.jpg,5,0,1,2
001509_female_Asian_60/mask4.jpg,5,0,1,2
006606_male_Asian_19/mask2.jpeg,0,0,0,0
006606_male_Asian_19/mask1.jpeg,0,0,0,0
006606_male_Asian_19/normal.jpeg,12,2,0,0
006606_male_Asian_19/mask4.jpeg,0,0,0,0
006606_male_Asian_19/mask3.jpeg,0,0,0,0
006606_male_Asian_19/mask5.jpeg,0,0,0,0
006606_male_Asian_19/incorrect_mask.jpeg,6,1,0,0
001512_female_Asian_18/mask5.jpg,3,0,1,0
001512_female_Asian_18/mask2.jpg,3,0,1,0
001512_female_Asian_18/mask1.jpg,3,0,1,0
001512_female_Asian_18/incorrect_mask.jpg,9,1,1,0
001512_female_Asian_18/normal.jpg,15,2,1,0
001512_female_Asian_18/mask3.jpg,3,0,1,0
001512_female_Asian_18/mask4.jpg,3,0,1,0
004082_female_Asian_55/mask5.jpg,4,0,1,1
004082_female_Asian_55/mask2.jpg,4,0,1,1
004082_female_Asian_55/mask1.jpg,4,0,1,1
004082_female_Asian_55/incorrect_mask.jpg,10,1,1,1
004082_female_Asian_55/normal.jpg,16,2,1,1
004082_female_Asian_55/mask3.jpg,4,0,1,1
004082_female_Asian_55/mask4.jpg,4,0,1,1
001498_female_Asian_59/mask5.jpg,4,0,1,1
001498_female_Asian_59/mask2.jpg,4,0,1,1
001498_female_Asian_59/mask1.jpg,4,0,1,1
001498_female_Asian_59/incorrect_mask.jpg,10,1,1,1
001498_female_Asian_59/normal.jpg,16,2,1,1
001498_female_Asian_59/mask3.jpg,4,0,1,1
001498_female_Asian_59/mask4.jpg,4,0,1,1
000801_male_Asian_59/mask5.jpg,1,0,0,1
000801_male_Asian_59/mask2.jpg,1,0,0,1
000801_male_Asian_59/mask1.jpg,1,0,0,1
000801_male_Asian_59/incorrect_mask.jpg,7,1,0,1
000801_male_Asian_59/normal.jpg,13,2,0,1
000801_male_Asian_59/mask3.jpg,1,0,0,1
000801_male_Asian_59/mask4.jpg,1,0,0,1
000536_female_Asian_51/mask5.jpg,4,0,1,1
000536_female_Asian_51/mask2.jpg,4,0,1,1
000536_female_Asian_51/mask1.jpg,4,0,1,1
000536_female_Asian_51/incorrect_mask.jpg,10,1,1,1
000536_female_Asian_51/normal.jpg,16,2,1,1
000536_female_Asian_51/mask3.jpg,4,0,1,1
000536_female_Asian_51/mask4.jpg,4,0,1,1
003955_male_Asian_41/mask5.jpg,1,0,0,1
003955_male_Asian_41/mask2.jpg,1,0,0,1
003955_male_Asian_41/mask1.jpg,1,0,0,1
003955_male_Asian_41/incorrect_mask.jpg,7,1,0,1
003955_male_Asian_41/normal.jpg,13,2,0,1
003955_male_Asian_41/mask3.jpg,1,0,0,1
003955_male_Asian_41/mask4.jpg,1,0,0,1
005228_male_Asian_23/mask5.jpg,0,0,0,0
005228_male_Asian_23/mask2.jpg,0,0,0,0
005228_male_Asian_23/mask1.jpg,0,0,0,0
005228_male_Asian_23/incorrect_mask.jpg,6,1,0,0
005228_male_Asian_23/normal.jpg,12,2,0,0
005228_male_Asian_23/mask3.jpg,0,0,0,0
005228_male_Asian_23/mask4.jpg,0,0,0,0
003328_female_Asian_19/mask5.jpg,3,0,1,0
003328_female_Asian_19/mask2.jpg,3,0,1,0
003328_female_Asian_19/mask1.jpg,3,0,1,0
